InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577046,20725,LUNCH BAG RED RETROSPOT,22,23/17/23 13:46,1.65,12449,Belgium
577046,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,23/17/23 13:46,2.95,12449,Belgium
577046,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,23/17/23 13:46,2.95,12449,Belgium
577046,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,23/17/23 13:46,4.95,12449,Belgium
577046,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,23/17/23 13:46,1.65,12449,Belgium
577046,22629,SPACEBOY LUNCH BOX ,12,23/17/23 13:46,1.95,12449,Belgium
577046,22630,DOLLY GIRL LUNCH BOX,12,23/17/23 13:46,1.95,12449,Belgium
577046,21218,RED SPOTTY BISCUIT TIN,6,23/17/23 13:46,3.75,12449,Belgium
577046,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,23/17/23 13:46,2.89,12449,Belgium
577046,23247,BISCUIT TIN 50'S CHRISTMAS,6,23/17/23 13:46,2.89,12449,Belgium
577046,21906,PHARMACIE FIRST AID TIN,2,23/17/23 13:46,6.75,12449,Belgium
577046,22494,EMERGENCY FIRST AID TIN ,12,23/17/23 13:46,1.25,12449,Belgium
577046,79066K,RETRO MOD TRAY,22,23/17/23 13:46,0.85,12449,Belgium
577046,POST,POSTAGE,7,23/17/23 13:46,18,12449,Belgium
577054,22323,SET/22 IVORY POLKADOT PARTY CANDLES,24,23/17/23 14:19,1.25,13815,Germany
577054,22322,SET/22 PINK POLKADOT PARTY CANDLES,24,23/17/23 14:19,1.25,13815,Germany
577054,22321,SET/22 RED POLKADOT PARTY CANDLES,24,23/17/23 14:19,1.25,13815,Germany
577054,21212,PACK OF 72 RETROSPOT CAKE CASES,24,23/17/23 14:19,0.55,13815,Germany
577067,22598,CHRISTMAS MUSICAL ZINC TREE,72,23/17/23 14:49,0.29,12704,Finland
577067,22597,MUSICAL ZINC HEART DECORATION ,72,23/17/23 14:49,0.29,12704,Finland
577067,23084,RABBIT NIGHT LIGHT,24,23/17/23 14:49,1.79,12704,Finland
577067,POST,POSTAGE,2,23/17/23 14:49,40,12704,Finland
577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,23/17/23 14:51,1,12704,Finland
577069,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,23/17/23 14:51,3.29,12704,Finland
577069,85066,CREAM SWEETHEART MINI CHEST,2,23/17/23 14:51,12.75,12704,Finland
577069,22761,CHEST 7 DRAWER MA CAMPAGNE,1,23/17/23 14:51,24.95,12704,Finland
577087,POST,POSTAGE,2,23/17/23 15:55,15,12464,Belgium
577087,22847,BREAD BIN DINER STYLE IVORY,4,23/17/23 15:55,14.95,12464,Belgium
577087,22846,BREAD BIN DINER STYLE RED ,4,23/17/23 15:55,14.95,12464,Belgium
577121,21819,GLITTER CHRISTMAS STAR ,36,23/17/23 18:29,0.39,12681,France
577121,23221,SILVER STARS TABLE DECORATION,24,23/17/23 18:29,0.83,12681,France
577121,35970,ZINC FOLKART SLEIGH BELLS,12,23/17/23 18:29,1.69,12681,France
577121,20668,DISCO BALL CHRISTMAS DECORATION,72,23/17/23 18:29,0.12,12681,France
577121,23084,RABBIT NIGHT LIGHT,96,23/17/23 18:29,1.79,12681,France
577121,22627,MINT KITCHEN SCALES,2,23/17/23 18:29,8.5,12681,France
577121,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,23/17/23 18:29,1.45,12681,France
577121,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,23/17/23 18:29,2.95,12681,France
577121,22321,SET/22 RED POLKADOT PARTY CANDLES,24,23/17/23 18:29,1.25,12681,France
577121,20724,RED RETROSPOT CHARLOTTE BAG,22,23/17/23 18:29,0.85,12681,France
577121,23534,WALL ART STOP FOR TEA ,3,23/17/23 18:29,5.95,12681,France
577121,22027,TEA PARTY BIRTHDAY CARD,12,23/17/23 18:29,0.42,12681,France
577121,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,23/17/23 18:29,1.25,12681,France
577121,22966,GINGERBREAD MAN COOKIE CUTTER,12,23/17/23 18:29,1.25,12681,France
577121,21238,RED RETROSPOT CUP,8,23/17/23 18:29,0.85,12681,France
577121,23342,MINT DINER WALL CLOCK,4,23/17/23 18:29,8.5,12681,France
577121,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,23/17/23 18:29,2.55,12681,France
577121,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,23/17/23 18:29,2.55,12681,France
577121,21212,PACK OF 72 RETROSPOT CAKE CASES,24,23/17/23 18:29,0.55,12681,France
577121,22312,OFFICE MUG WARMER POLKADOT,6,23/17/23 18:29,2.95,12681,France
577121,21871,SAVE THE PLANET MUG,12,23/17/23 18:29,1.65,12681,France
577121,22555,PLASTERS IN TIN STRONGMAN,12,23/17/23 18:29,1.65,12681,France
577121,22556,PLASTERS IN TIN CIRCUS PARADE ,24,23/17/23 18:29,1.65,12681,France
577121,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,23/17/23 18:29,3.25,12681,France
577121,22197,POPCORN HOLDER,12,23/17/23 18:29,0.85,12681,France
577121,22992,REVOLVER WOODEN RULER ,24,23/17/23 18:29,1.95,12681,France
577121,22423,REGENCY CAKESTAND 3 TIER,3,23/17/23 18:29,12.75,12681,France
577121,22280,SET/20 RED RETROSPOT PAPER NAPKINS ,12,23/17/23 18:29,0.85,12681,France
577121,22302,COFFEE MUG PEARS  DESIGN,6,23/17/23 18:29,2.55,12681,France
577121,22365,DOORMAT RESPECTABLE HOUSE,2,23/17/23 18:29,8.25,12681,France
577121,21224,SET/4 SKULL BADGES,22,23/17/23 18:29,1.25,12681,France
577121,POST,POSTAGE,4,23/17/23 18:29,18,12681,France
577125,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,24,23/17/23 18:43,1.25,12445,Spain
577125,23497,CLASSIC CHROME BICYCLE BELL ,12,23/17/23 18:43,1.45,12445,Spain
577125,85034C,3 ROSE MORRIS BOXED CANDLES,24,23/17/23 18:43,1.25,12445,Spain
577125,POST,POSTAGE,2,23/17/23 18:43,28,12445,Spain
577126,22721,SET OF 3 CAKE TINS SKETCHBOOK,18,23/17/23 19:22,4.95,12406,Denmark
577126,22348,TEA BAG PLATE RED RETROSPOT,24,23/17/23 19:22,0.85,12406,Denmark
577126,22980,PANTRY SCRUBBING BRUSH,12,23/17/23 19:22,1.65,12406,Denmark
577126,23234,VINTAGE LEAF CHOPPING BOARD  ,9,23/17/23 19:22,4.95,12406,Denmark
577126,23392,SPACEBOY ROCKET LOLLY MAKERS,12,23/17/23 19:22,2.08,12406,Denmark
577126,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,23/17/23 19:22,1.25,12406,Denmark
577126,21989,PACK OF 20 SKULL PAPER NAPKINS,24,23/17/23 19:22,0.85,12406,Denmark
577126,21987,PACK OF 6 SKULL PAPER CUPS,24,23/17/23 19:22,0.65,12406,Denmark
577126,21988,PACK OF 6 SKULL PAPER PLATES,24,23/17/23 19:22,0.85,12406,Denmark
577126,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,24,23/17/23 19:22,4.15,12406,Denmark
577126,84997C,CHILDRENS CUTLERY POLKADOT BLUE,24,23/17/23 19:22,4.15,12406,Denmark
577126,84997B,CHILDRENS CUTLERY RETROSPOT RED ,24,23/17/23 19:22,4.15,12406,Denmark
577126,23256,CHILDRENS CUTLERY SPACEBOY ,8,23/17/23 19:22,4.15,12406,Denmark
577126,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,23/17/23 19:22,4.15,12406,Denmark
577126,22553,PLASTERS IN TIN SKULLS,12,23/17/23 19:22,1.65,12406,Denmark
577126,22556,PLASTERS IN TIN CIRCUS PARADE ,12,23/17/23 19:22,1.65,12406,Denmark
577126,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,23/17/23 19:22,1.65,12406,Denmark
577126,21967,PACK OF 12 SKULL TISSUES,24,23/17/23 19:22,0.39,12406,Denmark
577126,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,23/17/23 19:22,0.39,12406,Denmark
577126,21544,SKULLS  WATER TRANSFER TATTOOS ,24,23/17/23 19:22,0.85,12406,Denmark
577126,21563,RED HEART SHAPE LOVE BUCKET ,6,23/17/23 19:22,2.95,12406,Denmark
577126,21564,PINK  HEART SHAPE LOVE BUCKET ,6,23/17/23 19:22,2.95,12406,Denmark
577126,21833,CAMOUFLAGE LED TORCH,12,23/17/23 19:22,1.69,12406,Denmark
577126,84558A,3D DOG PICTURE PLAYING CARDS,12,23/17/23 19:22,2.95,12406,Denmark
577126,70006,LOVE HEART POCKET WARMER,24,23/17/23 19:22,1.65,12406,Denmark
577126,22435,SET OF 9 HEART SHAPED BALLOONS,24,23/17/23 19:22,1.25,12406,Denmark
577126,22437,SET OF 9 BLACK SKULL BALLOONS,20,23/17/23 19:22,0.85,12406,Denmark
577126,22312,OFFICE MUG WARMER POLKADOT,12,23/17/23 19:22,2.95,12406,Denmark
577126,22323,OFFICE MUG WARMER BLACK+SILVER ,12,23/17/23 19:22,2.95,12406,Denmark
577126,23507,MINI PLAYING CARDS BUFFALO BILL ,20,23/17/23 19:22,0.42,12406,Denmark
577126,23522,MINI PLAYING CARDS GYMKHANA,20,23/17/23 19:22,0.42,12406,Denmark
577126,22620,4 TRADITIONAL SPINNING TOPS,12,23/17/23 19:22,1.45,12406,Denmark
577126,23084,RABBIT NIGHT LIGHT,24,23/17/23 19:22,1.79,12406,Denmark
577126,21232,STRAWBERRY CERAMIC TRINKET POT,24,23/17/23 19:22,1.25,12406,Denmark
577126,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,23/17/23 19:22,0.39,12406,Denmark
577126,21481,FAWN BLUE HOT WATER BOTTLE,12,23/17/23 19:22,3.75,12406,Denmark
577126,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,23/17/23 19:22,4.25,12406,Denmark
577126,22027,TEA PARTY BIRTHDAY CARD,12,23/17/23 19:22,0.42,12406,Denmark
577126,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,23/17/23 19:22,0.42,12406,Denmark
577126,72598,SET/12 TAPER CANDLES,36,23/17/23 19:22,0.85,12406,Denmark
577126,23221,SILVER STARS TABLE DECORATION,24,23/17/23 19:22,0.83,12406,Denmark
577126,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,23/17/23 19:22,0.55,12406,Denmark
577126,22366,DOORMAT AIRMAIL ,22,23/17/23 19:22,7.08,12406,Denmark
577126,22492,MINI PAINT SET VINTAGE ,36,23/17/23 19:22,0.65,12406,Denmark
577126,22961,JAM MAKING SET PRINTED,24,23/17/23 19:22,1.45,12406,Denmark
577126,21250,SET OF SKULL WALL STICKERS,12,23/17/23 19:22,2.95,12406,Denmark
577126,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,23/17/23 19:22,2.1,12406,Denmark
577126,84378,SET OF 3 HEART COOKIE CUTTERS,12,23/17/23 19:22,1.45,12406,Denmark
577126,84375,SET OF 20 KIDS COOKIE CUTTERS,36,23/17/23 19:22,2.1,12406,Denmark
577126,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,23/17/23 19:22,1.45,12406,Denmark
577126,21558,SKULL LUNCH BOX WITH CUTLERY ,24,23/17/23 19:22,2.55,12406,Denmark
577126,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,24,23/17/23 19:22,2.55,12406,Denmark
577126,22631,CIRCUS PARADE LUNCH BOX ,12,23/17/23 19:22,1.95,12406,Denmark
577126,22494,EMERGENCY FIRST AID TIN ,24,23/17/23 19:22,1.25,12406,Denmark
577126,23293,SET OF 12 FAIRY CAKE BAKING CASES,24,23/17/23 19:22,0.83,12406,Denmark
577126,23296,SET OF 6 TEA TIME BAKING CASES,24,23/17/23 19:22,1.25,12406,Denmark
577135,23084,RABBIT NIGHT LIGHT,24,23/18/23 8:56,1.79,12427,Germany
577135,22634,CHILDS BREAKFAST SET SPACEBOY ,8,23/18/23 8:56,8.5,12427,Germany
577135,21328,BALLOONS  WRITING SET ,12,23/18/23 8:56,1.65,12427,Germany
577135,84598,BOYS ALPHABET IRON ON PATCHES,288,23/18/23 8:56,0.21,12427,Germany
577135,23348,CHILDRENS TOY COOKING UTENSIL SET,6,23/18/23 8:56,2.08,12427,Germany
577135,POST,POSTAGE,2,23/18/23 8:56,18,12427,Germany
577152,22321,SET/22 RED POLKADOT PARTY CANDLES,24,23/18/23 9:53,1.25,14277,France
577152,22899,CHILDREN'S APRON DOLLY GIRL ,6,23/18/23 9:53,2.1,14277,France
577152,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,23/18/23 9:53,2.55,14277,France
577152,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,23/18/23 9:53,4.15,14277,France
577152,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,23/18/23 9:53,4.15,14277,France
577152,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,23/18/23 9:53,4.15,14277,France
577152,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,8,23/18/23 9:53,4.15,14277,France
577152,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,23/18/23 9:53,1.65,14277,France
577152,22741,FUNKY DIVA PEN,48,23/18/23 9:53,0.85,14277,France
577152,22754,SMALL RED BABUSHKA NOTEBOOK ,12,23/18/23 9:53,0.85,14277,France
577152,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,23/18/23 9:53,0.85,14277,France
577152,22325,MOBILE VINTAGE HEARTS ,6,23/18/23 9:53,4.95,14277,France
577152,22280,SET/20 RED RETROSPOT PAPER NAPKINS ,12,23/18/23 9:53,0.85,14277,France
577152,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,23/18/23 9:53,0.55,14277,France
577152,21212,PACK OF 72 RETROSPOT CAKE CASES,24,23/18/23 9:53,0.55,14277,France
577152,22908,PACK OF 20 NAPKINS RED APPLES,12,23/18/23 9:53,0.85,14277,France
577152,22898,CHILDRENS APRON APPLES DESIGN,8,23/18/23 9:53,1.95,14277,France
577152,POST,POSTAGE,2,23/18/23 9:53,18,14277,France
577152,20725,LUNCH BAG RED RETROSPOT,22,23/18/23 9:53,1.65,14277,France
577152,22662,LUNCH BAG DOLLY GIRL DESIGN,22,23/18/23 9:53,1.65,14277,France
577152,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,23/18/23 9:53,2.55,14277,France
577152,22949,36 DOILIES DOLLY GIRL,12,23/18/23 9:53,1.45,14277,France
577152,21222,SET OF 72 RETROSPOT PAPER  DOILIES,12,23/18/23 9:53,1.45,14277,France
577152,23206,LUNCH BAG APPLE DESIGN,22,23/18/23 9:53,1.65,14277,France
577157,23231,WRAP  VINTAGE DOILY ,25,23/18/23 9:58,0.42,12451,Switzerland
577157,23351,ROLL WRAP 50'S CHRISTMAS,12,23/18/23 9:58,1.25,12451,Switzerland
577157,22908,PACK OF 20 NAPKINS RED APPLES,12,23/18/23 9:58,0.85,12451,Switzerland
577157,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,23/18/23 9:58,2.49,12451,Switzerland
577157,22941,CHRISTMAS LIGHTS 22 REINDEER,12,23/18/23 9:58,8.5,12451,Switzerland
577157,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,23/18/23 9:58,0.85,12451,Switzerland
577157,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,23/18/23 9:58,0.85,12451,Switzerland
577157,23473,WOODLAND SMALL RED FELT HEART,12,23/18/23 9:58,0.83,12451,Switzerland
577157,23476,WOODLAND LARGE RED FELT HEART,12,23/18/23 9:58,1.25,12451,Switzerland
577157,23474,WOODLAND SMALL BLUE FELT HEART,12,23/18/23 9:58,0.83,12451,Switzerland
577157,23477,WOODLAND LARGE BLUE FELT HEART,12,23/18/23 9:58,1.25,12451,Switzerland
577157,23480,MINI LIGHTS WOODLAND MUSHROOMS,24,23/18/23 9:58,3.75,12451,Switzerland
577157,23523,EMBROIDERED RIBBON REEL EMILY ,6,23/18/23 9:58,2.08,12451,Switzerland
577157,23512,EMBROIDERED RIBBON REEL ROSIE,6,23/18/23 9:58,2.08,12451,Switzerland
577157,23513,EMBROIDERED RIBBON REEL SUSIE ,6,23/18/23 9:58,2.08,12451,Switzerland
577157,23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,23/18/23 9:58,3.75,12451,Switzerland
577157,23519,EMBROIDERED RIBBON REEL CLAIRE,6,23/18/23 9:58,3.75,12451,Switzerland
577157,23514,EMBROIDERED RIBBON REEL SALLY ,6,23/18/23 9:58,2.08,12451,Switzerland
577157,23520,EMBROIDERED RIBBON REEL RUBY ,6,23/18/23 9:58,3.75,12451,Switzerland
577157,23515,EMBROIDERED RIBBON REEL DAISY ,6,23/18/23 9:58,2.08,12451,Switzerland
577157,23566,EGG CUP MILKMAID HEIDI,12,23/18/23 9:58,1.25,12451,Switzerland
577157,21617,4 LILY  BOTANICAL DINNER CANDLES,12,23/18/23 9:58,1.25,12451,Switzerland
577157,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,23/18/23 9:58,1.25,12451,Switzerland
577157,22288,SET/6 FRUIT SALAD PAPER CUPS,24,23/18/23 9:58,0.19,12451,Switzerland
577157,22394,PINK  HONEYCOMB PAPER FAN,12,23/18/23 9:58,0.65,12451,Switzerland
577157,22296,SET/6 FRUIT SALAD  PAPER PLATES,12,23/18/23 9:58,0.39,12451,Switzerland
577157,21209,MULTICOLOUR HONEYCOMB FAN,24,23/18/23 9:58,0.39,12451,Switzerland
577157,22097,SWALLOW SQUARE TISSUE BOX,36,23/18/23 9:58,0.39,12451,Switzerland
577157,22045,SPACEBOY GIFT WRAP,50,23/18/23 9:58,0.42,12451,Switzerland
577157,22551,PLASTERS IN TIN SPACEBOY,36,23/18/23 9:58,1.65,12451,Switzerland
577157,23346,SPACEBOY BEAKER,12,23/18/23 9:58,1.25,12451,Switzerland
577157,22382,LUNCH BAG SPACEBOY DESIGN ,22,23/18/23 9:58,1.65,12451,Switzerland
577157,22896,PEG BAG APPLES DESIGN,6,23/18/23 9:58,2.55,12451,Switzerland
577157,22781,GUMBALL MAGAZINE RACK,2,23/18/23 9:58,7.65,12451,Switzerland
577157,22467,GUMBALL COAT RACK,36,23/18/23 9:58,2.1,12451,Switzerland
577157,20719,WOODLAND CHARLOTTE BAG,20,23/18/23 9:58,0.85,12451,Switzerland
577157,22303,COFFEE MUG APPLES DESIGN,12,23/18/23 9:58,2.55,12451,Switzerland
577157,21719,LOVELY BONBON STICKER SHEET,12,23/18/23 9:58,0.85,12451,Switzerland
577157,22732,3D VINTAGE CHRISTMAS STICKERS ,18,23/18/23 9:58,1.25,12451,Switzerland
577157,22333,RETROSPOT PARTY BAG + STICKER SET,16,23/18/23 9:58,1.65,12451,Switzerland
577157,21680,WOODLAND  STICKERS,12,23/18/23 9:58,0.85,12451,Switzerland
577157,22331,WOODLAND PARTY BAG + STICKER SET,16,23/18/23 9:58,1.65,12451,Switzerland
577157,16169E,WRAP 50'S  CHRISTMAS,25,23/18/23 9:58,0.42,12451,Switzerland
577157,22704,WRAP RED APPLES ,25,23/18/23 9:58,0.42,12451,Switzerland
577168,22423,REGENCY CAKESTAND 3 TIER,56,23/18/23 22:42,22.95,12603,Germany
577168,POST,POSTAGE,7,23/18/23 22:42,18,12603,Germany
577178,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,23/18/23 23:22,3.75,12618,Italy
577178,22595,GINGHAM HEART DECORATION,12,23/18/23 23:22,0.85,12618,Italy
577178,21499,BLUE POLKADOT WRAP,25,23/18/23 23:22,0.42,12618,Italy
577178,21500,PINK POLKADOT WRAP ,25,23/18/23 23:22,0.42,12618,Italy
577178,23432,PRETTY HANGING QUILTED HEARTS,12,23/18/23 23:22,0.83,12618,Italy
577178,22320,BIRDS MOBILE VINTAGE DESIGN,3,23/18/23 23:22,5.95,12618,Italy
577178,22483,RED GINGHAM TEDDY BEAR ,6,23/18/23 23:22,2.95,12618,Italy
577178,22138,BAKING SET 9 PIECE RETROSPOT ,3,23/18/23 23:22,4.95,12618,Italy
577178,20750,RED RETROSPOT MINI CASES,2,23/18/23 23:22,7.95,12618,Italy
577178,22617,BAKING SET SPACEBOY DESIGN,3,23/18/23 23:22,4.95,12618,Italy
577178,POST,POSTAGE,1,23/18/23 23:22,40,12618,Italy
577180,23480,MINI LIGHTS WOODLAND MUSHROOMS,48,23/18/23 23:27,3.29,12380,Belgium
577180,21731,RED TOADSTOOL LED NIGHT LIGHT,24,23/18/23 23:27,1.65,12380,Belgium
577180,23084,RABBIT NIGHT LIGHT,48,23/18/23 23:27,1.79,12380,Belgium
577180,22504,CABIN BAG VINTAGE RETROSPOT,6,23/18/23 23:27,24.95,12380,Belgium
577180,21439,BASKET OF TOADSTOOLS,12,23/18/23 23:27,1.25,12380,Belgium
577180,20685,DOORMAT RED RETROSPOT,22,23/18/23 23:27,7.08,12380,Belgium
577180,21621,VINTAGE UNION JACK BUNTING,4,23/18/23 23:27,8.5,12380,Belgium
577180,22668,PINK BABY BUNTING,5,23/18/23 23:27,2.95,12380,Belgium
577180,22467,GUMBALL COAT RACK,36,23/18/23 23:27,2.1,12380,Belgium
577180,20726,LUNCH BAG WOODLAND,22,23/18/23 23:27,1.65,12380,Belgium
577180,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,23/18/23 23:27,2.55,12380,Belgium
577180,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,23/18/23 23:27,4.95,12380,Belgium
577180,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,23/18/23 23:27,1.65,12380,Belgium
577180,23207,LUNCH BAG ALPHABET DESIGN,22,23/18/23 23:27,1.65,12380,Belgium
577180,22382,LUNCH BAG SPACEBOY DESIGN ,22,23/18/23 23:27,1.65,12380,Belgium
577180,POST,POSTAGE,8,23/18/23 23:27,18,12380,Belgium
577180,21931,JUMBO STORAGE BAG SUKI,20,23/18/23 23:27,2.08,12380,Belgium
577228,22669,RED BABY BUNTING ,1,23/18/23 12:07,2.95,12391,Cyprus
577228,22668,PINK BABY BUNTING,1,23/18/23 12:07,2.95,12391,Cyprus
577228,22816,CARD MOTORBIKE SANTA,12,23/18/23 12:07,0.42,12391,Cyprus
577228,85088,CANDY SPOT HAND BAG,2,23/18/23 12:07,2.1,12391,Cyprus
577228,23048,SET OF 22 LANTERNS FAIRY LIGHT STAR,1,23/18/23 12:07,4.15,12391,Cyprus
577228,22435,SET OF 9 HEART SHAPED BALLOONS,1,23/18/23 12:07,1.25,12391,Cyprus
577228,22818,CARD CHRISTMAS VILLAGE,24,23/18/23 12:07,0.42,12391,Cyprus
577228,23008,DOLLY GIRL BABY GIFT SET,1,23/18/23 12:07,16.95,12391,Cyprus
577228,84199,GLOW IN DARK DOLPHINS,4,23/18/23 12:07,0.21,12391,Cyprus
577228,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,23/18/23 12:07,2.1,12391,Cyprus
577228,23077,DOUGHNUT LIP GLOSS ,20,23/18/23 12:07,1.25,12391,Cyprus
577228,23048,SET OF 22 LANTERNS FAIRY LIGHT STAR,1,23/18/23 12:07,4.15,12391,Cyprus
577228,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,23/18/23 12:07,0.85,12391,Cyprus
577228,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,23/18/23 12:07,0.85,12391,Cyprus
577228,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,23/18/23 12:07,0.85,12391,Cyprus
577228,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,23/18/23 12:07,2.1,12391,Cyprus
577228,23128,FELTCRAFT BOY JEAN-PAUL KIT,1,23/18/23 12:07,4.95,12391,Cyprus
577228,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,23/18/23 12:07,2.1,12391,Cyprus
577228,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,23/18/23 12:07,1.45,12391,Cyprus
577228,21841,BABY MOUSE RED GINGHAM DRESS,2,23/18/23 12:07,4.25,12391,Cyprus
577228,84580,MOUSE TOY WITH PINK T-SHIRT,1,23/18/23 12:07,3.75,12391,Cyprus
577228,84581,DOG TOY WITH PINK CROCHET SKIRT,1,23/18/23 12:07,3.75,12391,Cyprus
577228,23127,FELTCRAFT GIRL NICOLE KIT,1,23/18/23 12:07,4.95,12391,Cyprus
577228,23126,FELTCRAFT GIRL AMELIE KIT,1,23/18/23 12:07,4.95,12391,Cyprus
577228,84580,MOUSE TOY WITH PINK T-SHIRT,1,23/18/23 12:07,3.75,12391,Cyprus
577228,22270,HAPPY EASTER HANGING DECORATION,1,23/18/23 12:07,3.75,12391,Cyprus
577228,23048,SET OF 22 LANTERNS FAIRY LIGHT STAR,1,23/18/23 12:07,4.15,12391,Cyprus
577228,23156,SET OF 5 MINI GROCERY MAGNETS,1,23/18/23 12:07,2.08,12391,Cyprus
577228,22270,HAPPY EASTER HANGING DECORATION,1,23/18/23 12:07,3.75,12391,Cyprus
577228,20985,HEART CALCULATOR,1,23/18/23 12:07,1.25,12391,Cyprus
577228,22435,SET OF 9 HEART SHAPED BALLOONS,1,23/18/23 12:07,1.25,12391,Cyprus
577228,23298,SPOTTY BUNTING,1,23/18/23 12:07,4.95,12391,Cyprus
577228,47566,PARTY BUNTING,1,23/18/23 12:07,4.95,12391,Cyprus
577228,20725,LUNCH BAG RED RETROSPOT,1,23/18/23 12:07,1.65,12391,Cyprus
577228,22384,LUNCH BAG PINK POLKADOT,1,23/18/23 12:07,1.65,12391,Cyprus
577228,22273,FELTCRAFT DOLL MOLLY,1,23/18/23 12:07,2.95,12391,Cyprus
577228,22271,FELTCRAFT DOLL ROSIE,1,23/18/23 12:07,2.95,12391,Cyprus
577228,22274,FELTCRAFT DOLL EMILY,1,23/18/23 12:07,2.95,12391,Cyprus
577228,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,23/18/23 12:07,3.75,12391,Cyprus
577228,22128,PARTY CONES CANDY ASSORTED,12,23/18/23 12:07,1.25,12391,Cyprus
577228,22371,AIRLINE BAG VINTAGE TOKYO 78,1,23/18/23 12:07,4.25,12391,Cyprus
577228,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,23/18/23 12:07,4.25,12391,Cyprus
577228,22374,AIRLINE BAG VINTAGE JET SET RED,1,23/18/23 12:07,4.25,12391,Cyprus
577228,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,23/18/23 12:07,4.25,12391,Cyprus
577228,22940,FELTCRAFT CHRISTMAS FAIRY,2,23/18/23 12:07,4.25,12391,Cyprus
577228,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,23/18/23 12:07,1.25,12391,Cyprus
577228,23513,EMBROIDERED RIBBON REEL SUSIE ,1,23/18/23 12:07,2.08,12391,Cyprus
577228,23512,EMBROIDERED RIBBON REEL ROSIE,1,23/18/23 12:07,2.08,12391,Cyprus
577228,23523,EMBROIDERED RIBBON REEL EMILY ,1,23/18/23 12:07,2.08,12391,Cyprus
577228,23518,EMBROIDERED RIBBON REEL RACHEL ,1,23/18/23 12:07,2.89,12391,Cyprus
577228,23515,EMBROIDERED RIBBON REEL DAISY ,1,23/18/23 12:07,2.08,12391,Cyprus
577228,23517,EMBROIDERED RIBBON REEL REBECCA ,1,23/18/23 12:07,2.89,12391,Cyprus
577228,23514,EMBROIDERED RIBBON REEL SALLY ,1,23/18/23 12:07,2.08,12391,Cyprus
577228,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1,23/18/23 12:07,3.75,12391,Cyprus
